Amount,F1,Precision,Recall
0,0.9965576592082617,0.997511485451761,0.9956056553305311
1,0.9777864380358535,0.9976143141153081,0.9587313717997707
2,0.962010288880095,0.9975379565038982,0.9289262514329385
5,0.9258955987717502,0.9971340388007055,0.8641574321742453
10,0.888441572200445,0.9971462544589774,0.8011081390905617
20,0.8450022016732717,0.9968831168831169,0.7332823844096293
