Amount,F1,Precision,Recall
0,0.9968976215098242,0.9960548562840503,0.9977418140760256
1,0.9651095173483233,0.9950039968025579,0.9369589762890478
2,0.9431762031821326,0.9931321540062436,0.8980052691004893
5,0.8818238862162727,0.992467043314501,0.7933759879563418
10,0.8041214021726957,0.9930843706777317,0.6755739555890101
20,0.6810142238713667,0.9935041501263082,0.5180654873917953
