Amount,F1,Precision,Recall
0,0.9997072313847956,0.9994146341463415,1.0
1,0.9788802550308826,0.9993897477624084,0.959195626708317
2,0.9585450111765901,0.999364406779661,0.920929324482624
5,0.9043087779322143,0.9995272985109903,0.825654041390082
10,0.8304040173476376,0.9994505494505495,0.7102694260054666
20,0.7557066537153958,0.9993577392421323,0.6075751659508005
