Amount,F1,Precision,Recall
0,0.8764132675370104,0.8695153693604363,0.8834214834403727
1,0.8674505359588233,0.8674095759750685,0.867491499811107
2,0.8556336907754478,0.864908330652943,0.8465558493892457
5,0.8348898564329994,0.8591558679502982,0.811956932376275
10,0.8092418629267002,0.8524390243902439,0.7702115602568946
20,0.7763341382946158,0.8441822620016274,0.7185807832766654
