Amount,F1,Precision,Recall
0,0.9516648764769066,0.9568034557235421,0.9465811965811965
1,0.6234132581100141,0.91701244813278,0.4722222222222222
2,0.6195190947666195,0.9163179916317992,0.46794871794871795
5,0.0,0.0,0.0
10,0.0,0.0,0.0
20,0.00408997955010225,0.047619047619047616,0.002136752136752137
