Amount,F1,Precision,Recall
0,0.9968970380818054,0.9962413080248074,0.9975536319156943
1,0.9707938331896965,0.988301813218951,0.9538953707188559
2,0.9456140350877194,0.9807925596441569,0.9128716597666541
5,0.8993153443415224,0.9670853183196189,0.8404215280391419
10,0.8258078322276909,0.957093253968254,0.7261949567181031
20,0.7354868375675365,0.9450516986706056,0.6019947308995107
