Amount,F1,Precision,Recall
0,0.9391845476219339,0.9829146578702529,0.8991798204890127
1,0.9270277969964592,0.9778483729715807,0.8812287217579696
2,0.9128954170598613,0.971700585203948,0.8608016094088518
5,0.8873403988984394,0.9629596087665278,0.8227329000309501
10,0.8591956466286881,0.9534817890167956,0.7818786753327144
20,0.8300962530079065,0.9334170854271356,0.7473692355307954
