Amount,F1,Precision,Recall
0,0.9947209653092006,1.0,0.9894973743435859
1,0.9884496196825993,0.9898438969343615,0.9870592648162041
2,0.9827876520112254,0.9804031354983203,0.9851837959489872
5,0.9725657955919278,0.9645821804095185,0.9806826706676669
10,0.9646751794202628,0.9588660366870484,0.9705551387846961
20,0.9503641241855116,0.9715909090909091,0.9300450112528132
