Amount,F1,Precision,Recall
0,0.9864766081871345,0.9974131559497413,0.9757772957339118
1,0.9447245742555418,0.9971881903996787,0.8975054229934925
2,0.9141122319067672,0.9974353494336397,0.8436370209689081
5,0.7790748898678415,0.9968996617812852,0.6393709327548807
10,0.6760630673674152,0.9964788732394366,0.5115690527838034
20,0.6074613741992212,0.9954713874022232,0.4370932754880694
