Amount,F1,Precision,Recall
0,0.9992193598750976,0.9988294966835739,0.9996095275283092
1,0.9811470529867037,0.9975786924939467,0.9652479500195236
2,0.9606140173702282,0.994979079497908,0.9285435376805935
5,0.9155611707727943,0.993601462522852,0.8488871534556813
10,0.8582519964507542,0.9935798664612224,0.7553689964857477
20,0.7927991528415108,0.9976310334616524,0.6577508785630614
