Amount,F1,Precision,Recall
0,0.9942679490916156,0.9949445848726425,0.9935922330097088
1,0.9626074785042992,0.9921681780708986,0.9347572815533981
2,0.9364575872301238,0.9898334414882111,0.8885436893203883
5,0.8678054618648678,0.9868844345459045,0.774368932038835
10,0.7234564870504481,0.9833166499833167,0.5722330097087379
20,0.5347427766032418,0.9753213367609255,0.3683495145631068
