Amount,F1,Precision,Recall
0,0.9853511010301483,0.9749392182532262,0.995987772258311
1,0.9579181580729419,0.9702135998432295,0.945930454719144
2,0.9330585001963094,0.9594267258780783,0.9081008788689339
5,0.8939904091419243,0.959273045763083,0.8370271303018724
10,0.8464221541063313,0.9472439082091317,0.7649980894153611
20,0.81089258698941,0.9333333333333333,0.7168513565150936
