Amount,F1,Precision,Recall
0,0.8192341941228851,0.7022900763358778,0.9829059829059829
1,0.6371511068334937,0.5796847635726795,0.7072649572649573
2,0.5505376344086022,0.5541125541125541,0.5470085470085471
5,0.5080091533180778,0.5467980295566502,0.47435897435897434
10,0.5051194539249146,0.5401459854014599,0.47435897435897434
20,0.5091743119266054,0.5495049504950495,0.47435897435897434
