Amount,F1,Precision,Recall
0,0.9936743177299837,0.9934947596675099,0.9938539407086044
1,0.9822258681979765,0.9906232763375621,0.9739696312364425
2,0.9713024282560706,0.9887640449438202,0.9544468546637744
5,0.9511443250817375,0.9841484631741736,0.9202819956616052
10,0.9237985831897377,0.9818884818884819,0.8721981200289226
20,0.9001261768416966,0.9719136449381681,0.8382140274765003
