Amount,F1,Precision,Recall
0,0.9966417910447761,0.9966417910447761,0.9966417910447761
1,0.9839542085014544,0.9898055503114971,0.9781716417910448
2,0.9676381529144588,0.9817588325652842,0.9539179104477612
5,0.9279640308865214,0.9745432149455964,0.885634328358209
10,0.8769339670340782,0.9573857363656436,0.808955223880597
20,0.7802572276574695,0.9496922665239497,0.6621268656716418
