Amount,F1,Precision,Recall
0,0.9970867399680481,0.9958700957386897,0.9983063605570192
1,0.9659668296424121,0.9845612663670119,0.9480617237485887
2,0.9488219389725763,0.9744149147163824,0.9245389537071885
5,0.8895121706901733,0.9509530948811309,0.8355287918705306
10,0.8235294117647058,0.9237248479176415,0.74294316898758
20,0.7423804226918799,0.9077801958650707,0.6279638690252164
