Amount,F1,Precision,Recall
0,0.9395029298848252,0.9833347432535319,0.8994119467657072
1,0.9259728063370217,0.9802887524855192,0.8773599504797276
2,0.9151048317337398,0.9784198009336739,0.8594862271742495
5,0.8880367451856221,0.9750161932081058,0.8153048591767255
10,0.8637479013302337,0.9735080058224163,0.776230269266481
20,0.8373504574243491,0.97013860578883,0.7365366759517178
